unit_id,work,tradition,section,sub_id,sent_idx,text,n_words
3292,"Essays, First Series",West,Heroism,,28.122,"Epaminondas, brave and affectionate, does not seem to us to need Olympus to die upon, nor the Syrian sunshine.",19
3293,"Essays, First Series",West,Heroism,,28.123,He lies very well where he is.,7
3294,"Essays, First Series",West,Heroism,,28.124,"The Jerseys were handsome ground enough for Washington to tread, and London streets for the feet of Milton.",18
3295,"Essays, First Series",West,Heroism,,28.125,"A great man makes his climate genial in the imagination of men, and its air the beloved element of all delicate spirits.",22
3296,"Essays, First Series",West,Heroism,,28.126,That country is the fairest which is inhabited by the noblest minds.,12
3297,"Essays, First Series",West,Heroism,,28.127,"The pictures which fill the imagination in reading the actions of Pericles, Xenophon, Columbus, Bayard, Sidney, Hampden, teach us how needlessly mean our life is; that we, by the depth of our living, should deck it with more than regal or national splendor, and act on principles that should interest man and nature in the length of our days.",59
3298,"Essays, First Series",West,Heroism,,29.128,"We have seen or heard of many extraordinary young men who never ripened, or whose performance in actual life was not extraordinary.",22
3299,"Essays, First Series",West,Heroism,,29.129,"When we see their air and mien, when we hear them speak of society, of books, of religion, we admire their superiority; they seem to throw contempt on our entire polity and social state; theirs is the tone of a youthful giant who is sent to work revolutions.",48
3300,"Essays, First Series",West,Heroism,,29.130,But they enter an active profession and the forming Colossus shrinks to the common size of man.,17
3301,"Essays, First Series",West,Heroism,,29.131,"The magic they used was the ideal tendencies, which always make the Actual ridiculous; but the tough world had its revenge the moment they put their horses of the sun to plough in its furrow.",35
3302,"Essays, First Series",West,Heroism,,29.132,"They found no example and no companion, and their heart fainted.",11
3303,"Essays, First Series",West,Heroism,,29.133,The lesson they gave in their first aspirations is yet true; and a better valor and a purer truth shall one day organize their belief.,25
3304,"Essays, First Series",West,Heroism,,29.134,"Or why should a woman liken herself to any historical woman, and think, because Sappho, or Sévigné, or De Staël, or the cloistered souls who have had genius and cultivation do not satisfy the imagination and the serene Themis, none can,—certainly not she?",46
3305,"Essays, First Series",West,Heroism,,29.135,"She has a new and unattempted problem to solve, perchance that of the happiest nature that ever bloomed.",18
3306,"Essays, First Series",West,Heroism,,29.136,"Let the maiden, with erect soul, walk serenely on her way, accept the hint of each new experience, search in turn all the objects that solicit her eye, that she may learn the power and the charm of her new-born being, which is the kindling of a new dawn in the recesses of space.",55
3307,"Essays, First Series",West,Heroism,,29.137,"The fair girl who repels interference by a decided and proud choice of influences, so careless of pleasing, so wilful and lofty, inspires every beholder with somewhat of her own nobleness.",31
3308,"Essays, First Series",West,Heroism,,29.138,"The silent heart encourages her; O friend, never strike sail to a fear!",13
3309,"Essays, First Series",West,Heroism,,29.139,"Come into port greatly, or sail with God the seas.",10
3310,"Essays, First Series",West,Heroism,,29.140,"Not in vain you live, for every passing eye is cheered and refined by the vision.",16
3311,"Essays, First Series",West,Heroism,,30.141,The characteristic of heroism is its persistency.,7
3312,"Essays, First Series",West,Heroism,,30.142,"All men have wandering impulses, fits and starts of generosity.",10
3313,"Essays, First Series",West,Heroism,,30.143,"But when you have chosen your part, abide by it, and do not weakly try to reconcile yourself with the world.",21
3314,"Essays, First Series",West,Heroism,,30.144,"The heroic cannot be the common, nor the common the heroic.",11
3315,"Essays, First Series",West,Heroism,,30.145,Yet we have the weakness to expect the sympathy of people in those actions whose excellence is that they outrun sympathy and appeal to a tardy justice.,27
3316,"Essays, First Series",West,Heroism,,30.146,"If you would serve your brother, because it is fit for you to serve him, do not take back your words when you find that prudent people do not commend you.",31
3317,"Essays, First Series",West,Heroism,,30.147,"Adhere to your own act, and congratulate yourself if you have done something strange and extravagant and broken the monotony of a decorous age.",24
3318,"Essays, First Series",West,Heroism,,30.148,"It was a high counsel that I once heard given to a young person,—“Always do what you are afraid to do.”",22
3319,"Essays, First Series",West,Heroism,,30.149,"A simple manly character need never make an apology, but should regard its past action with the calmness of Phocion, when he admitted that the event of the battle was happy, yet did not regret his dissuasion from the battle.",40
3320,"Essays, First Series",West,Heroism,,31.150,"There is no weakness or exposure for which we cannot find consolation in the thought—this is a part of my constitution, part of my relation and office to my fellow-creature.",32
3321,"Essays, First Series",West,Heroism,,31.151,"Has nature covenanted with me that I should never appear to disadvantage, never make a ridiculous figure?",17
3322,"Essays, First Series",West,Heroism,,31.152,Let us be generous of our dignity as well as of our money.,13
3323,"Essays, First Series",West,Heroism,,31.153,Greatness once and for ever has done with opinion.,9
3324,"Essays, First Series",West,Heroism,,31.154,"We tell our charities, not because we wish to be praised for them, not because we think they have great merit, but for our justification.",25
3325,"Essays, First Series",West,Heroism,,31.155,It is a capital blunder; as you discover when another man recites his charities.,14
3326,"Essays, First Series",West,Heroism,,32.156,"To speak the truth, even with some austerity, to live with some rigor of temperance, or some extremes of generosity, seems to be an asceticism which common good-nature would appoint to those who are at ease and in plenty, in sign that they feel a brotherhood with the great multitude of suffering men.",54
3327,"Essays, First Series",West,Heroism,,33.157,"Times of heroism are generally times of terror, but the day never shines in which this element may not work.",20
3328,"Essays, First Series",West,Heroism,,33.158,"The circumstances of man, we say, are historically somewhat better in this country and at this hour than perhaps ever before.",21
3329,"Essays, First Series",West,Heroism,,33.159,It will not now run against an axe at the first step out of the beaten track of opinion.,19
3330,"Essays, First Series",West,Heroism,,33.160,But whoso is heroic will always find crises to try his edge.,12
3331,"Essays, First Series",West,Heroism,,33.161,"Human virtue demands her champions and martyrs, and the trial of persecution always proceeds.",14
3332,"Essays, First Series",West,Heroism,,33.162,"It is but the other day that the brave Lovejoy gave his breast to the bullets of a mob, for the rights of free speech and opinion, and died when it was better not to live.",36
3333,"Essays, First Series",West,Heroism,,34.163,"I see not any road of perfect peace which a man can walk, but after the counsel of his own bosom.",21
3334,"Essays, First Series",West,Heroism,,34.164,"Let him quit too much association, let him go home much, and stablish himself in those courses he approves.",19
3335,"Essays, First Series",West,Heroism,,34.165,"The unremitting retention of simple and high sentiments in obscure duties is hardening the character to that temper which will work with honor, if need be in the tumult, or on the scaffold.",33
3336,"Essays, First Series",West,Heroism,,34.166,"Whatever outrages have happened to men may befall a man again; and very easily in a republic, if there appear any signs of a decay of religion.",27
3337,"Essays, First Series",West,Heroism,,34.167,"Coarse slander, fire, tar and feathers and the gibbet, the youth may freely bring home to his mind and with what sweetness of temper he can, and inquire how fast he can fix his sense of duty, braving such penalties, whenever it may please the next newspaper and a sufficient number of his neighbors to pronounce his opinions incendiary.",59
3338,"Essays, First Series",West,Heroism,,35.168,It may calm the apprehension of calamity in the most susceptible heart to see how quick a bound Nature has set to the utmost infliction of malice.,27
3339,"Essays, First Series",West,Heroism,,35.169,We rapidly approach a brink over which no enemy can follow us:—,12
3340,"Essays, First Series",West,Heroism,,36.170,“Let them rave: Thou art quiet in thy grave.”,9
3341,"Essays, First Series",West,Heroism,,37.171,"In the gloom of our ignorance of what shall be, in the hour when we are deaf to the higher voices, who does not envy those who have seen safely to an end their manful endeavor?",36
3342,"Essays, First Series",West,Heroism,,37.172,"Who that sees the meanness of our politics but inly congratulates Washington that he is long already wrapped in his shroud, and for ever safe; that he was laid sweet in his grave, the hope of humanity not yet subjugated in him?",42
3343,"Essays, First Series",West,Heroism,,37.173,"Who does not sometimes envy the good and brave who are no more to suffer from the tumults of the natural world, and await with curious complacency the speedy term of his own conversation with finite nature?",37
3344,"Essays, First Series",West,Heroism,,37.174,"And yet the love that will be annihilated sooner than treacherous has already made death impossible, and affirms itself no mortal but a native of the deeps of absolute and inextinguishable being.",32
3345,"Essays, First Series",West,The Over-Soul,,0.0,"“But souls that of his own good life partake, He loves as his own self; dear as his eye They are to Him: He’ll never them forsake: When they shall die, then God himself shall die: They live, they live in blest eternity.”",44
3346,"Essays, First Series",West,The Over-Soul,,3.1,There is a difference between one and another hour of life in their authority and subsequent effect.,17
3347,"Essays, First Series",West,The Over-Soul,,3.2,Our faith comes in moments; our vice is habitual.,9
3348,"Essays, First Series",West,The Over-Soul,,3.3,Yet there is a depth in those brief moments which constrains us to ascribe more reality to them than to all other experiences.,23
3349,"Essays, First Series",West,The Over-Soul,,3.4,"For this reason the argument which is always forthcoming to silence those who conceive extraordinary hopes of man, namely the appeal to experience, is for ever invalid and vain.",29
3350,"Essays, First Series",West,The Over-Soul,,3.5,"We give up the past to the objector, and yet we hope.",12
3351,"Essays, First Series",West,The Over-Soul,,3.6,"We grant that human life is mean, but how did we find out that it was mean?",17
3352,"Essays, First Series",West,The Over-Soul,,3.7,What is the ground of this uneasiness of ours; of this old discontent?,13
3353,"Essays, First Series",West,The Over-Soul,,3.8,"What is the universal sense of want and ignorance, but the fine innuendo by which the soul makes its enormous claim?",21
3354,"Essays, First Series",West,The Over-Soul,,3.9,"Why do men feel that the natural history of man has never been written, but he is always leaving behind what you have said of him, and it becomes old, and books of metaphysics worthless?",35
3355,"Essays, First Series",West,The Over-Soul,,3.10,The philosophy of six thousand years has not searched the chambers and magazines of the soul.,16
3356,"Essays, First Series",West,The Over-Soul,,3.11,"In its experiments there has always remained, in the last analysis, a residuum it could not resolve.",17
3357,"Essays, First Series",West,The Over-Soul,,3.12,Man is a stream whose source is hidden.,8
3358,"Essays, First Series",West,The Over-Soul,,3.13,Our being is descending into us from we know not whence.,11
3359,"Essays, First Series",West,The Over-Soul,,3.14,The most exact calculator has no prescience that somewhat incalculable may not balk the very next moment.,17
3360,"Essays, First Series",West,The Over-Soul,,3.15,I am constrained every moment to acknowledge a higher origin for events than the will I call mine.,18
3361,"Essays, First Series",West,The Over-Soul,,4.16,"As with events, so is it with thoughts.",8
3362,"Essays, First Series",West,The Over-Soul,,5.17,"We live in succession, in division, in parts, in particles.",10
3363,"Essays, First Series",West,The Over-Soul,,5.18,"Meantime within man is the soul of the whole; the wise silence; the universal beauty, to which every part and particle is equally related; the eternal ONE.",27
3364,"Essays, First Series",West,The Over-Soul,,5.19,"And this deep power in which we exist and whose beatitude is all accessible to us, is not only self-sufficing and perfect in every hour, but the act of seeing and the thing seen, the seer and the spectacle, the subject and the object, are one.",47
3365,"Essays, First Series",West,The Over-Soul,,5.20,"We see the world piece by piece, as the sun, the moon, the animal, the tree; but the whole, of which these are the shining parts, is the soul.",29
3366,"Essays, First Series",West,The Over-Soul,,5.21,"Only by the vision of that Wisdom can the horoscope of the ages be read, and by falling back on our better thoughts, by yielding to the spirit of prophecy which is innate in every man, we can know what it saith.",42
3367,"Essays, First Series",West,The Over-Soul,,5.22,Every man’s words who speaks from that life must sound vain to those who do not dwell in the same thought on their own part.,26
3368,"Essays, First Series",West,The Over-Soul,,5.23,I dare not speak for it.,6
3369,"Essays, First Series",West,The Over-Soul,,5.24,My words do not carry its august sense; they fall short and cold.,13
3370,"Essays, First Series",West,The Over-Soul,,5.25,"Only itself can inspire whom it will, and behold!",9
3371,"Essays, First Series",West,The Over-Soul,,5.26,"their speech shall be lyrical, and sweet, and universal as the rising of the wind.",15
3372,"Essays, First Series",West,The Over-Soul,,5.27,"Yet I desire, even by profane words, if I may not use sacred, to indicate the heaven of this deity and to report what hints I have collected of the transcendent simplicity and energy of the Highest Law.",38
3373,"Essays, First Series",West,The Over-Soul,,6.28,"From within or from behind, a light shines through us upon things and makes us aware that we are nothing, but the light is all.",25
3374,"Essays, First Series",West,The Over-Soul,,6.29,A man is the facade of a temple wherein all wisdom and all good abide.,15
3375,"Essays, First Series",West,The Over-Soul,,6.30,"What we commonly call man, the eating, drinking, planting, counting man, does not, as we know him, represent himself, but misrepresents himself.",22
3376,"Essays, First Series",West,The Over-Soul,,6.31,"Him we do not respect, but the soul, whose organ he is, would he let it appear through his action, would make our knees bend.",25
3377,"Essays, First Series",West,The Over-Soul,,6.32,"When it breathes through his intellect, it is genius; when it breathes through his will, it is virtue; when it flows through his affection, it is love.",27
3378,"Essays, First Series",West,The Over-Soul,,6.33,And the blindness of the intellect begins when it would be something of itself.,14
3379,"Essays, First Series",West,The Over-Soul,,6.34,The weakness of the will begins when the individual would be something of himself.,14
3380,"Essays, First Series",West,The Over-Soul,,6.35,"All reform aims in some one particular to let the soul have its way through us; in other words, to engage us to obey.",24
3381,"Essays, First Series",West,The Over-Soul,,7.36,Of this pure nature every man is at some time sensible.,11
3382,"Essays, First Series",West,The Over-Soul,,7.37,Language cannot paint it with his colors.,7
3383,"Essays, First Series",West,The Over-Soul,,7.38,"It is undefinable, unmeasurable; but we know that it pervades and contains us.",13
3384,"Essays, First Series",West,The Over-Soul,,7.39,We know that all spiritual being is in man.,9
3385,"Essays, First Series",West,The Over-Soul,,7.40,"A wise old proverb says, “God comes to see us without bell;” that is, as there is no screen or ceiling between our heads and the infinite heavens, so is there no bar or wall in the soul where man, the effect, ceases, and God, the cause, begins.",48
3386,"Essays, First Series",West,The Over-Soul,,7.41,"We lie open on one side to the deeps of spiritual nature, to the attributes of God.",17
3387,"Essays, First Series",West,The Over-Soul,,7.42,"Justice we see and know, Love, Freedom, Power.",8
3388,"Essays, First Series",West,The Over-Soul,,7.43,"These natures no man ever got above, but they tower over us, and most in the moment when our interests tempt us to wound them.",25
3389,"Essays, First Series",West,The Over-Soul,,8.44,The sovereignty of this nature whereof we speak is made known by its independency of those limitations which circumscribe us on every hand.,23
3390,"Essays, First Series",West,The Over-Soul,,8.45,"As I have said, it contradicts all experience.",8
3391,"Essays, First Series",West,The Over-Soul,,8.46,In like manner it abolishes time and space.,8
3392,"Essays, First Series",West,The Over-Soul,,8.47,"The influence of the senses has in most men overpowered the mind to that degree that the walls of time and space have come to look real and insurmountable; and to speak with levity of these limits is, in the world, the sign of insanity.",45
3393,"Essays, First Series",West,The Over-Soul,,8.48,Yet time and space are but inverse measures of the force of the soul.,14
3394,"Essays, First Series",West,The Over-Soul,,9.49,"“Can crowd eternity into an hour, Or stretch an hour to eternity.”",12
3395,"Essays, First Series",West,The Over-Soul,,10.50,We are often made to feel that there is another youth and age than that which is measured from the year of our natural birth.,25
3396,"Essays, First Series",West,The Over-Soul,,10.51,"Some thoughts always find us young, and keep us so.",10
3397,"Essays, First Series",West,The Over-Soul,,10.52,Such a thought is the love of the universal and eternal beauty.,12
3398,"Essays, First Series",West,The Over-Soul,,10.53,Every man parts from that contemplation with the feeling that it rather belongs to ages than to mortal life.,19
3399,"Essays, First Series",West,The Over-Soul,,10.54,The least activity of the intellectual powers redeems us in a degree from the conditions of time.,17
3400,"Essays, First Series",West,The Over-Soul,,10.55,"In sickness, in languor, give us a strain of poetry or a profound sentence, and we are refreshed; or produce a volume of Plato or Shakspeare, or remind us of their names, and instantly we come into a feeling of longevity.",41
3401,"Essays, First Series",West,The Over-Soul,,10.56,See how the deep divine thought reduces centuries and millenniums and makes itself present through all ages.,17
3402,"Essays, First Series",West,The Over-Soul,,10.57,Is the teaching of Christ less effective now than it was when first his mouth was opened?,17
3403,"Essays, First Series",West,The Over-Soul,,10.58,The emphasis of facts and persons in my thought has nothing to do with time.,15
3404,"Essays, First Series",West,The Over-Soul,,10.59,"And so always the soul’s scale is one, the scale of the senses and the understanding is another.",19
3405,"Essays, First Series",West,The Over-Soul,,10.60,"Before the revelations of the soul, Time, Space and Nature shrink away.",12
3406,"Essays, First Series",West,The Over-Soul,,10.61,"In common speech we refer all things to time, as we habitually refer the immensely sundered stars to one concave sphere.",21
3407,"Essays, First Series",West,The Over-Soul,,10.62,"And so we say that the Judgment is distant or near, that the Millennium approaches, that a day of certain political, moral, social reforms is at hand, and the like, when we mean that in the nature of things one of the facts we contemplate is external and fugitive, and the other is permanent and connate with the soul.",59
3408,"Essays, First Series",West,The Over-Soul,,10.63,"The things we now esteem fixed shall, one by one, detach themselves like ripe fruit from our experience, and fall.",20
3409,"Essays, First Series",West,The Over-Soul,,10.64,The wind shall blow them none knows whither.,8
3410,"Essays, First Series",West,The Over-Soul,,10.65,"The landscape, the figures, Boston, London, are facts as fugitive as any institution past, or any whiff of mist or smoke, and so is society, and so is the world.",30
3411,"Essays, First Series",West,The Over-Soul,,10.66,"The soul looketh steadily forwards, creating a world before her, leaving worlds behind her.",14
3412,"Essays, First Series",West,The Over-Soul,,10.67,"She has no dates, nor rites, nor persons, nor specialties nor men.",12
3413,"Essays, First Series",West,The Over-Soul,,10.68,The soul knows only the soul; the web of events is the flowing robe in which she is clothed.,19
3414,"Essays, First Series",West,The Over-Soul,,11.69,After its own law and not by arithmetic is the rate of its progress to be computed.,17
3415,"Essays, First Series",West,The Over-Soul,,11.70,"The soul’s advances are not made by gradation, such as can be represented by motion in a straight line, but rather by ascension of state, such as can be represented by metamorphosis,—from the egg to the worm, from the worm to the fly.",45
3416,"Essays, First Series",West,The Over-Soul,,11.71,"The growths of genius are of a certain _total_ character, that does not advance the elect individual first over John, then Adam, then Richard, and give to each the pain of discovered inferiority,—but by every throe of growth the man expands there where he works, passing, at each pulsation, classes, populations, of men.",54
3417,"Essays, First Series",West,The Over-Soul,,11.72,"With each divine impulse the mind rends the thin rinds of the visible and finite, and comes out into eternity, and inspires and expires its air.",26
3418,"Essays, First Series",West,The Over-Soul,,11.73,"It converses with truths that have always been spoken in the world, and becomes conscious of a closer sympathy with Zeno and Arrian than with persons in the house.",29
3419,"Essays, First Series",West,The Over-Soul,,12.74,This is the law of moral and of mental gain.,10
3420,"Essays, First Series",West,The Over-Soul,,12.75,"The simple rise as by specific levity not into a particular virtue, but into the region of all the virtues.",20
3421,"Essays, First Series",West,The Over-Soul,,12.76,They are in the spirit which contains them all.,9
3422,"Essays, First Series",West,The Over-Soul,,12.77,"The soul requires purity, but purity is not it; requires justice, but justice is not that; requires beneficence, but is somewhat better; so that there is a kind of descent and accommodation felt when we leave speaking of moral nature to urge a virtue which it enjoins.",47
3423,"Essays, First Series",West,The Over-Soul,,12.78,"To the well-born child all the virtues are natural, and not painfully acquired.",14
3424,"Essays, First Series",West,The Over-Soul,,12.79,"Speak to his heart, and the man becomes suddenly virtuous.",10
3425,"Essays, First Series",West,The Over-Soul,,13.80,"Within the same sentiment is the germ of intellectual growth, which obeys the same law.",15
3426,"Essays, First Series",West,The Over-Soul,,13.81,"Those who are capable of humility, of justice, of love, of aspiration, stand already on a platform that commands the sciences and arts, speech and poetry, action and grace.",29
3427,"Essays, First Series",West,The Over-Soul,,13.82,For whoso dwells in this moral beatitude already anticipates those special powers which men prize so highly.,17
3428,"Essays, First Series",West,The Over-Soul,,13.83,"The lover has no talent, no skill, which passes for quite nothing with his enamoured maiden, however little she may possess of related faculty; and the heart which abandons itself to the Supreme Mind finds itself related to all its works, and will travel a royal road to particular knowledges and powers.",52
3429,"Essays, First Series",West,The Over-Soul,,13.84,"In ascending to this primary and aboriginal sentiment we have come from our remote station on the circumference instantaneously to the centre of the world, where, as in the closet of God, we see causes, and anticipate the universe, which is but a slow effect.",45
3430,"Essays, First Series",West,The Over-Soul,,14.85,"One mode of the divine teaching is the incarnation of the spirit in a form,—in forms, like my own.",20
3431,"Essays, First Series",West,The Over-Soul,,14.86,"I live in society, with persons who answer to thoughts in my own mind, or express a certain obedience to the great instincts to which I live.",27
3432,"Essays, First Series",West,The Over-Soul,,14.87,I see its presence to them.,6
3433,"Essays, First Series",West,The Over-Soul,,14.88,"I am certified of a common nature; and these other souls, these separated selves, draw me as nothing else can.",20
3434,"Essays, First Series",West,The Over-Soul,,14.89,"They stir in me the new emotions we call passion; of love, hatred, fear, admiration, pity; thence come conversation, competition, persuasion, cities and war.",24
3435,"Essays, First Series",West,The Over-Soul,,14.90,Persons are supplementary to the primary teaching of the soul.,10
3436,"Essays, First Series",West,The Over-Soul,,14.91,In youth we are mad for persons.,7
3437,"Essays, First Series",West,The Over-Soul,,14.92,Childhood and youth see all the world in them.,9
3438,"Essays, First Series",West,The Over-Soul,,14.93,But the larger experience of man discovers the identical nature appearing through them all.,14
3439,"Essays, First Series",West,The Over-Soul,,14.94,Persons themselves acquaint us with the impersonal.,7
3440,"Essays, First Series",West,The Over-Soul,,14.95,"In all conversation between two persons tacit reference is made, as to a third party, to a common nature.",19
3441,"Essays, First Series",West,The Over-Soul,,14.96,That third party or common nature is not social; it is impersonal; is God.,14
3442,"Essays, First Series",West,The Over-Soul,,14.97,"And so in groups where debate is earnest, and especially on high questions, the company become aware that the thought rises to an equal level in all bosoms, that all have a spiritual property in what was said, as well as the sayer.",43
3443,"Essays, First Series",West,The Over-Soul,,14.98,They all become wiser than they were.,7
3444,"Essays, First Series",West,The Over-Soul,,14.99,"It arches over them like a temple, this unity of thought in which every heart beats with nobler sense of power and duty, and thinks and acts with unusual solemnity.",30
3445,"Essays, First Series",West,The Over-Soul,,14.100,All are conscious of attaining to a higher self-possession.,10
3446,"Essays, First Series",West,The Over-Soul,,14.101,"There is a certain wisdom of humanity which is common to the greatest men with the lowest, and which our ordinary education often labors to silence and obstruct.",28
3447,"Essays, First Series",West,The Over-Soul,,14.102,"The mind is one, and the best minds, who love truth for its own sake, think much less of property in truth.",22
3448,"Essays, First Series",West,The Over-Soul,,14.103,"They accept it thankfully everywhere, and do not label or stamp it with any man’s name, for it is theirs long beforehand, and from eternity.",26
3449,"Essays, First Series",West,The Over-Soul,,14.104,The learned and the studious of thought have no monopoly of wisdom.,12
3450,"Essays, First Series",West,The Over-Soul,,14.105,Their violence of direction in some degree disqualifies them to think truly.,12
3451,"Essays, First Series",West,The Over-Soul,,14.106,"We owe many valuable observations to people who are not very acute or profound, and who say the thing without effort which we want and have long been hunting in vain.",31
3452,"Essays, First Series",West,The Over-Soul,,14.107,The action of the soul is oftener in that which is felt and left unsaid than in that which is said in any conversation.,24
3453,"Essays, First Series",West,The Over-Soul,,14.108,"It broods over every society, and they unconsciously seek for it in each other.",14
3454,"Essays, First Series",West,The Over-Soul,,14.109,We know better than we do.,6
3455,"Essays, First Series",West,The Over-Soul,,14.110,"We do not yet possess ourselves, and we know at the same time that we are much more.",18
3456,"Essays, First Series",West,The Over-Soul,,14.111,"I feel the same truth how often in my trivial conversation with my neighbors, that somewhat higher in each of us overlooks this by-play, and Jove nods to Jove from behind each of us.",35
3457,"Essays, First Series",West,The Over-Soul,,15.112,"In their habitual and mean service to the world, for which they forsake their native nobleness, they resemble those Arabian sheiks who dwell in mean houses and affect an external poverty, to escape the rapacity of the Pacha, and reserve all their display of wealth for their interior and guarded retirements.",51
3458,"Essays, First Series",West,The Over-Soul,,16.113,"As it is present in all persons, so it is in every period of life.",15
3459,"Essays, First Series",West,The Over-Soul,,16.114,It is adult already in the infant man.,8
3460,"Essays, First Series",West,The Over-Soul,,16.115,"In my dealing with my child, my Latin and Greek, my accomplishments and my money stead me nothing; but as much soul as I have avails.",26
3461,"Essays, First Series",West,The Over-Soul,,16.116,"If I am wilful, he sets his will against mine, one for one, and leaves me, if I please, the degradation of beating him by my superiority of strength.",29
3462,"Essays, First Series",West,The Over-Soul,,16.117,"But if I renounce my will and act for the soul, setting that up as umpire between us two, out of his young eyes looks the same soul; he reveres and loves with me.",34
3463,"Essays, First Series",West,The Over-Soul,,17.118,The soul is the perceiver and revealer of truth.,9
3464,"Essays, First Series",West,The Over-Soul,,17.119,"We know truth when we see it, let skeptic and scoffer say what they choose.",15
3465,"Essays, First Series",West,The Over-Soul,,17.120,"Foolish people ask you, when you have spoken what they do not wish to hear, ‘How do you know it is truth, and not an error of your own?’ We know truth when we see it, from opinion, as we know when we are awake that we are awake.",49
3466,"Essays, First Series",West,The Over-Soul,,17.121,"In the book I read, the good thought returns to me, as every truth will, the image of the whole soul.",21
3467,"Essays, First Series",West,The Over-Soul,,17.122,"To the bad thought which I find in it, the same soul becomes a discerning, separating sword, and lops it away.",21
3468,"Essays, First Series",West,The Over-Soul,,17.123,We are wiser than we know.,6
3469,"Essays, First Series",West,The Over-Soul,,17.124,"If we will not interfere with our thought, but will act entirely, or see how the thing stands in God, we know the particular thing, and every thing, and every man.",31
3470,"Essays, First Series",West,The Over-Soul,,17.125,For the Maker of all things and all persons stands behind us and casts his dread omniscience through us over things.,21
3471,"Essays, First Series",West,The Over-Soul,,18.126,"But beyond this recognition of its own in particular passages of the individual’s experience, it also reveals truth.",19
3472,"Essays, First Series",West,The Over-Soul,,18.127,"And here we should seek to reinforce ourselves by its very presence, and to speak with a worthier, loftier strain of that advent.",23
3473,"Essays, First Series",West,The Over-Soul,,18.128,"For the soul’s communication of truth is the highest event in nature, since it then does not give somewhat from itself, but it gives itself, or passes into and becomes that man whom it enlightens; or, in proportion to that truth he receives, it takes him to itself.",49
3474,"Essays, First Series",West,The Over-Soul,,19.129,"We distinguish the announcements of the soul, its manifestations of its own nature, by the term _Revelation_.",17
3475,"Essays, First Series",West,The Over-Soul,,19.130,These are always attended by the emotion of the sublime.,10
3476,"Essays, First Series",West,The Over-Soul,,19.131,For this communication is an influx of the Divine mind into our mind.,13
3477,"Essays, First Series",West,The Over-Soul,,19.132,It is an ebb of the individual rivulet before the flowing surges of the sea of life.,17
3478,"Essays, First Series",West,The Over-Soul,,19.133,Every distinct apprehension of this central commandment agitates men with awe and delight.,13
3479,"Essays, First Series",West,The Over-Soul,,19.134,"A thrill passes through all men at the reception of new truth, or at the performance of a great action, which comes out of the heart of nature.",28
3480,"Essays, First Series",West,The Over-Soul,,19.135,"In these communications the power to see is not separated from the will to do, but the insight proceeds from obedience, and the obedience proceeds from a joyful perception.",29
3481,"Essays, First Series",West,The Over-Soul,,19.136,Every moment when the individual feels himself invaded by it is memorable.,12
3482,"Essays, First Series",West,The Over-Soul,,19.137,By the necessity of our constitution a certain enthusiasm attends the individual’s consciousness of that divine presence.,18
3483,"Essays, First Series",West,The Over-Soul,,19.138,"The character and duration of this enthusiasm varies with the state of the individual, from an ecstasy and trance and prophetic inspiration,—which is its rarer appearance,—to the faintest glow of virtuous emotion, in which form it warms, like our household fires, all the families and associations of men, and makes society possible.",54
3484,"Essays, First Series",West,The Over-Soul,,19.139,"A certain tendency to insanity has always attended the opening of the religious sense in men, as if they had been “blasted with excess of light.”",26
3485,"Essays, First Series",West,The Over-Soul,,19.140,"The trances of Socrates, the “union” of Plotinus, the vision of Porphyry, the conversion of Paul, the aurora of Behmen, the convulsions of George Fox and his Quakers, the illumination of Swedenborg, are of this kind.",36
3486,"Essays, First Series",West,The Over-Soul,,19.141,"What was in the case of these remarkable persons a ravishment, has, in innumerable instances in common life, been exhibited in less striking manner.",24
3487,"Essays, First Series",West,The Over-Soul,,19.142,Everywhere the history of religion betrays a tendency to enthusiasm.,10
3488,"Essays, First Series",West,The Over-Soul,,19.143,"The rapture of the Moravian and Quietist; the opening of the internal sense of the Word, in the language of the New Jerusalem Church; the _revival_ of the Calvinistic churches; the _experiences_ of the Methodists, are varying forms of that shudder of awe and delight with which the individual soul always mingles with the universal soul.",56
3489,"Essays, First Series",West,The Over-Soul,,20.144,The nature of these revelations is the same; they are perceptions of the absolute law.,15
3490,"Essays, First Series",West,The Over-Soul,,20.145,They are solutions of the soul’s own questions.,9
3491,"Essays, First Series",West,The Over-Soul,,20.146,They do not answer the questions which the understanding asks.,10
3492,"Essays, First Series",West,The Over-Soul,,20.147,"The soul answers never by words, but by the thing itself that is inquired after.",15
3493,"Essays, First Series",West,The Over-Soul,,21.148,Revelation is the disclosure of the soul.,7
3494,"Essays, First Series",West,The Over-Soul,,21.149,The popular notion of a revelation is that it is a telling of fortunes.,14
3495,"Essays, First Series",West,The Over-Soul,,21.150,"In past oracles of the soul the understanding seeks to find answers to sensual questions, and undertakes to tell from God how long men shall exist, what their hands shall do and who shall be their company, adding names and dates and places.",43
3496,"Essays, First Series",West,The Over-Soul,,21.151,But we must pick no locks.,6
3497,"Essays, First Series",West,The Over-Soul,,21.152,We must check this low curiosity.,6
3498,"Essays, First Series",West,The Over-Soul,,21.153,An answer in words is delusive; it is really no answer to the questions you ask.,16
3499,"Essays, First Series",West,The Over-Soul,,21.154,Do not require a description of the countries towards which you sail.,12
